student_id,name,feedback
S118,Vedika Shankar,"📘 Feedback Report for Vedika Shankar (S118):

In *C101 - Python Basics*, you have consistently performed well (latest score 83). Great job! You improved by -9 marks (-9.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 33). We recommend practicing more on topics: numpy,pandas. You improved by -2 marks (-2.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 47). We recommend practicing more on topics: regression,classification. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 89). Great job! You improved by -1 marks (-1.0%) over 3 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 99). Great job! You improved by +20 marks (+20.0%) over 2 attempts."
S119,Pihu Chander,"📘 Feedback Report for Pihu Chander (S119):

In *C101 - Python Basics*, you are doing reasonably well (latest score 67), but there is room to improve. You improved by +0 marks (+0.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 23). We recommend practicing more on topics: numpy,pandas. You improved by +4 marks (+4.0%) over 2 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 71), but there is room to improve. You improved by +5 marks (+5.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 42). We recommend practicing more on topics: sql,normalization. You improved by +8 marks (+8.0%) over 3 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 64), but there is room to improve. You improved by -19 marks (-19.0%) over 2 attempts."
S120,Pari Seshadri,"📘 Feedback Report for Pari Seshadri (S120):

In *C101 - Python Basics*, your performance needs attention (latest score 26). We recommend practicing more on topics: syntax,loops. You improved by +0 marks (+0.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 46). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 93). Great job! You improved by +14 marks (+14.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 61), but there is room to improve. You improved by -16 marks (-16.0%) over 3 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 63), but there is room to improve. You improved by +5 marks (+5.0%) over 3 attempts."
S121,Vardaniya Mander,"📘 Feedback Report for Vardaniya Mander (S121):

In *C101 - Python Basics*, your performance needs attention (latest score 31). We recommend practicing more on topics: syntax,loops. You improved by -10 marks (-10.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 40). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 78), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 45). We recommend practicing more on topics: sql,normalization. You improved by -7 marks (-7.0%) over 3 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 54), but there is room to improve. You improved by -3 marks (-3.0%) over 2 attempts."
S122,Nayantara Swaminathan,"📘 Feedback Report for Nayantara Swaminathan (S122):

In *C101 - Python Basics*, your performance needs attention (latest score 38). We recommend practicing more on topics: syntax,loops. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you have consistently performed well (latest score 82). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 59), but there is room to improve. You improved by +2 marks (+2.0%) over 2 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 76), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 100). Great job! You improved by +0 marks (+0.0%) over 3 attempts."
S123,Nishith Savant,"📘 Feedback Report for Nishith Savant (S123):

In *C101 - Python Basics*, your performance needs attention (latest score 34). We recommend practicing more on topics: syntax,loops. You improved by +4 marks (+4.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 36). We recommend practicing more on topics: numpy,pandas. You improved by -14 marks (-14.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 67), but there is room to improve. You improved by +17 marks (+17.0%) over 2 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 76), but there is room to improve. You improved by -8 marks (-8.0%) over 2 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 63), but there is room to improve. You improved by +0 marks (+0.0%) over 3 attempts."
S124,Ishita Ray,"📘 Feedback Report for Ishita Ray (S124):

In *C101 - Python Basics*, you are doing reasonably well (latest score 77), but there is room to improve. You improved by -6 marks (-6.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 47). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 35). We recommend practicing more on topics: regression,classification. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 93). Great job! You improved by +0 marks (+0.0%) over 2 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 66), but there is room to improve. You improved by +10 marks (+10.0%) over 2 attempts."
S125,Aaryahi Mallick,"📘 Feedback Report for Aaryahi Mallick (S125):

In *C101 - Python Basics*, you have consistently performed well (latest score 87). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you have consistently performed well (latest score 93). Great job! You improved by +11 marks (+11.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 87). Great job! You improved by +8 marks (+8.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 47). We recommend practicing more on topics: sql,normalization. You improved by +9 marks (+9.0%) over 2 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 78), but there is room to improve. You improved by +10 marks (+10.0%) over 2 attempts."
S126,Ishaan Tella,"📘 Feedback Report for Ishaan Tella (S126):

In *C101 - Python Basics*, you have consistently performed well (latest score 100). Great job! You improved by +13 marks (+13.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 46). We recommend practicing more on topics: numpy,pandas. You improved by +1 marks (+1.0%) over 3 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 82). Great job! You improved by +2 marks (+2.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 78), but there is room to improve. You improved by +10 marks (+10.0%) over 2 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 51), but there is room to improve. You improved by -6 marks (-6.0%) over 2 attempts."
S127,Vardaniya Dora,"📘 Feedback Report for Vardaniya Dora (S127):

In *C101 - Python Basics*, you are doing reasonably well (latest score 71), but there is room to improve. You improved by -1 marks (-1.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 29). We recommend practicing more on topics: numpy,pandas. You improved by -5 marks (-5.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by +12 marks (+12.0%) over 2 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 78), but there is room to improve. You improved by -7 marks (-7.0%) over 3 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 91). Great job! You improved by +0 marks (+0.0%) over 1 attempts."
S128,Stuvan Vasa,"📘 Feedback Report for Stuvan Vasa (S128):

In *C101 - Python Basics*, you are doing reasonably well (latest score 60), but there is room to improve. You improved by +6 marks (+6.0%) over 3 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 76), but there is room to improve. You improved by -9 marks (-9.0%) over 2 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 60), but there is room to improve. You improved by +6 marks (+6.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 26). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 65), but there is room to improve. You improved by +1 marks (+1.0%) over 3 attempts."
S129,Darshit Vyas,"📘 Feedback Report for Darshit Vyas (S129):

In *C101 - Python Basics*, your performance needs attention (latest score 30). We recommend practicing more on topics: syntax,loops. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 21). We recommend practicing more on topics: numpy,pandas. You improved by +10 marks (+10.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 51), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 95). Great job! You improved by +12 marks (+12.0%) over 3 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 59), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts."
S130,Eva Bora,"📘 Feedback Report for Eva Bora (S130):

In *C101 - Python Basics*, you have consistently performed well (latest score 93). Great job! You improved by -7 marks (-7.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 27). We recommend practicing more on topics: numpy,pandas. You improved by -18 marks (-18.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 92). Great job! You improved by +10 marks (+10.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 28). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 49). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts."
S131,Aaryahi Seth,"📘 Feedback Report for Aaryahi Seth (S131):

In *C101 - Python Basics*, you are doing reasonably well (latest score 76), but there is room to improve. You improved by +3 marks (+3.0%) over 3 attempts.
In *C102 - Data Science*, you have consistently performed well (latest score 86). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 87). Great job! You improved by +13 marks (+13.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 30). We recommend practicing more on topics: sql,normalization. You improved by +6 marks (+6.0%) over 2 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 65), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts."
S132,Vritika Kant,"📘 Feedback Report for Vritika Kant (S132):

In *C101 - Python Basics*, you have consistently performed well (latest score 80). Great job! You improved by -7 marks (-7.0%) over 3 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 93). Great job! You improved by +4 marks (+4.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by +10 marks (+10.0%) over 2 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 71), but there is room to improve. You improved by +14 marks (+14.0%) over 2 attempts."
S133,Kanav Grewal,"📘 Feedback Report for Kanav Grewal (S133):

In *C101 - Python Basics*, you have consistently performed well (latest score 88). Great job! You improved by +2 marks (+2.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 46). We recommend practicing more on topics: regression,classification. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 88). Great job! You improved by +4 marks (+4.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 43). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts."
S134,Jayan Tank,"📘 Feedback Report for Jayan Tank (S134):

In *C101 - Python Basics*, you have consistently performed well (latest score 84). Great job! You improved by -15 marks (-15.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 78), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 87). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 46). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 64), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts."
S135,Romil Kale,"📘 Feedback Report for Romil Kale (S135):

In *C101 - Python Basics*, your performance needs attention (latest score 45). We recommend practicing more on topics: syntax,loops. You improved by -7 marks (-7.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 77), but there is room to improve. You improved by -20 marks (-20.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 16). We recommend practicing more on topics: regression,classification. You improved by -8 marks (-8.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 40). We recommend practicing more on topics: sql,normalization. You improved by -9 marks (-9.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 38). We recommend practicing more on topics: tcp,ip,routing. You improved by -9 marks (-9.0%) over 2 attempts."
S136,Lakshit Tak,"📘 Feedback Report for Lakshit Tak (S136):

In *C101 - Python Basics*, you are doing reasonably well (latest score 61), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 76), but there is room to improve. You improved by -10 marks (-10.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 97). Great job! You improved by +11 marks (+11.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 41). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts."
S137,Ayesha Badal,"📘 Feedback Report for Ayesha Badal (S137):

In *C101 - Python Basics*, you are doing reasonably well (latest score 65), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by +1 marks (+1.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 41). We recommend practicing more on topics: regression,classification. You improved by +1 marks (+1.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 21). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 61), but there is room to improve. You improved by +14 marks (+14.0%) over 3 attempts."
S138,Farhan Swamy,"📘 Feedback Report for Farhan Swamy (S138):

In *C101 - Python Basics*, your performance needs attention (latest score 26). We recommend practicing more on topics: syntax,loops. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 46). We recommend practicing more on topics: numpy,pandas. You improved by -7 marks (-7.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 83). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 45). We recommend practicing more on topics: sql,normalization. You improved by -8 marks (-8.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 26). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts."
S139,Neysa Trivedi,"📘 Feedback Report for Neysa Trivedi (S139):

In *C101 - Python Basics*, you are doing reasonably well (latest score 65), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 38). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 34). We recommend practicing more on topics: regression,classification. You improved by +4 marks (+4.0%) over 2 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 92). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 91). Great job! You improved by +17 marks (+17.0%) over 2 attempts."
S140,Suhana Thakkar,"📘 Feedback Report for Suhana Thakkar (S140):

In *C101 - Python Basics*, you have consistently performed well (latest score 85). Great job! You improved by -5 marks (-5.0%) over 3 attempts.
In *C102 - Data Science*, you have consistently performed well (latest score 85). Great job! You improved by +25 marks (+25.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 58), but there is room to improve. You improved by -1 marks (-1.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 25). We recommend practicing more on topics: sql,normalization. You improved by +4 marks (+4.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 39). We recommend practicing more on topics: tcp,ip,routing. You improved by +6 marks (+6.0%) over 3 attempts."
S141,Myra Mann,"📘 Feedback Report for Myra Mann (S141):

In *C101 - Python Basics*, you are doing reasonably well (latest score 71), but there is room to improve. You improved by -4 marks (-4.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 40). We recommend practicing more on topics: numpy,pandas. You improved by -6 marks (-6.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 31). We recommend practicing more on topics: regression,classification. You improved by -2 marks (-2.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 35). We recommend practicing more on topics: sql,normalization. You improved by -13 marks (-13.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 41). We recommend practicing more on topics: tcp,ip,routing. You improved by -7 marks (-7.0%) over 3 attempts."
S142,Nirvaan Dua,"📘 Feedback Report for Nirvaan Dua (S142):

In *C101 - Python Basics*, you are doing reasonably well (latest score 55), but there is room to improve. You improved by -6 marks (-6.0%) over 3 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 69), but there is room to improve. You improved by -10 marks (-10.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 90). Great job! You improved by -10 marks (-10.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 37). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 56), but there is room to improve. You improved by -9 marks (-9.0%) over 3 attempts."
S143,Sana Bandi,"📘 Feedback Report for Sana Bandi (S143):

In *C101 - Python Basics*, your performance needs attention (latest score 28). We recommend practicing more on topics: syntax,loops. You improved by +0 marks (+0.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 24). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 47). We recommend practicing more on topics: regression,classification. You improved by +2 marks (+2.0%) over 2 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 86). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 51), but there is room to improve. You improved by +13 marks (+13.0%) over 3 attempts."
S144,Zoya Borde,"📘 Feedback Report for Zoya Borde (S144):

In *C101 - Python Basics*, you are doing reasonably well (latest score 52), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you have consistently performed well (latest score 87). Great job! You improved by -11 marks (-11.0%) over 2 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 23). We recommend practicing more on topics: regression,classification. You improved by -19 marks (-19.0%) over 2 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 80). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 84). Great job! You improved by +0 marks (+0.0%) over 1 attempts."
S145,Heer Singh,"📘 Feedback Report for Heer Singh (S145):

In *C101 - Python Basics*, your performance needs attention (latest score 31). We recommend practicing more on topics: syntax,loops. You improved by +9 marks (+9.0%) over 2 attempts.
In *C102 - Data Science*, you have consistently performed well (latest score 86). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 63), but there is room to improve. You improved by +19 marks (+19.0%) over 2 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 54), but there is room to improve. You improved by +5 marks (+5.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 35). We recommend practicing more on topics: tcp,ip,routing. You improved by +10 marks (+10.0%) over 2 attempts."
S146,Zeeshan Sahota,"📘 Feedback Report for Zeeshan Sahota (S146):

In *C101 - Python Basics*, you are doing reasonably well (latest score 52), but there is room to improve. You improved by +8 marks (+8.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 26). We recommend practicing more on topics: numpy,pandas. You improved by -15 marks (-15.0%) over 2 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 70), but there is room to improve. You improved by +17 marks (+17.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 44). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 24). We recommend practicing more on topics: tcp,ip,routing. You improved by +1 marks (+1.0%) over 2 attempts."
S147,Divyansh Goel,"📘 Feedback Report for Divyansh Goel (S147):

In *C101 - Python Basics*, you have consistently performed well (latest score 81). Great job! You improved by +13 marks (+13.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 40). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 89). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 58), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 83). Great job! You improved by +0 marks (+0.0%) over 1 attempts."
S148,Samiha Majumdar,"📘 Feedback Report for Samiha Majumdar (S148):

In *C101 - Python Basics*, your performance needs attention (latest score 38). We recommend practicing more on topics: syntax,loops. You improved by -19 marks (-19.0%) over 3 attempts.
In *C102 - Data Science*, you have consistently performed well (latest score 89). Great job! You improved by -11 marks (-11.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 91). Great job! You improved by -9 marks (-9.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 40). We recommend practicing more on topics: sql,normalization. You improved by -6 marks (-6.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 36). We recommend practicing more on topics: tcp,ip,routing. You improved by -3 marks (-3.0%) over 2 attempts."
S149,Raunak Khare,"📘 Feedback Report for Raunak Khare (S149):

In *C101 - Python Basics*, your performance needs attention (latest score 40). We recommend practicing more on topics: syntax,loops. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 45). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 33). We recommend practicing more on topics: regression,classification. You improved by +3 marks (+3.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 77), but there is room to improve. You improved by -10 marks (-10.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 37). We recommend practicing more on topics: tcp,ip,routing. You improved by +9 marks (+9.0%) over 3 attempts."
S150,Tara Zacharia,"📘 Feedback Report for Tara Zacharia (S150):

In *C101 - Python Basics*, you have consistently performed well (latest score 94). Great job! You improved by +4 marks (+4.0%) over 2 attempts.
In *C102 - Data Science*, you have consistently performed well (latest score 90). Great job! You improved by -1 marks (-1.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 45). We recommend practicing more on topics: regression,classification. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 87). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 37). We recommend practicing more on topics: tcp,ip,routing. You improved by -6 marks (-6.0%) over 2 attempts."
