student_id,email,name,course_name,best_score,average_score,attempts,feedback,topic_tags,performance,recommended_action
S132,vritika.kant@example.com,Vritika Kant,Python Basics,88,85.0,3,"📘 Feedback Report for Vritika Kant (S132):

In *C101 - Python Basics*, you have consistently performed well (latest score 80). Great job! You improved by -7 marks (-7.0%) over 3 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 93). Great job! You improved by +4 marks (+4.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by +10 marks (+10.0%) over 2 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 71), but there is room to improve. You improved by +14 marks (+14.0%) over 2 attempts.","syntax,loops",High,Mentorship Program (Become a Mentor)
S133,kanav.grewal@example.com,Kanav Grewal,Computer Networks,43,43.0,1,"📘 Feedback Report for Kanav Grewal (S133):

In *C101 - Python Basics*, you have consistently performed well (latest score 88). Great job! You improved by +2 marks (+2.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 46). We recommend practicing more on topics: regression,classification. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 88). Great job! You improved by +4 marks (+4.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 43). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","tcp,ip,routing",Poor,Remedial: Computer Networks Refresher
S133,kanav.grewal@example.com,Kanav Grewal,Data Science,68,68.0,1,"📘 Feedback Report for Kanav Grewal (S133):

In *C101 - Python Basics*, you have consistently performed well (latest score 88). Great job! You improved by +2 marks (+2.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 46). We recommend practicing more on topics: regression,classification. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 88). Great job! You improved by +4 marks (+4.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 43). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","numpy,pandas",Medium,Advanced: Data Science Plus
S133,kanav.grewal@example.com,Kanav Grewal,Database Systems,92,88.0,3,"📘 Feedback Report for Kanav Grewal (S133):

In *C101 - Python Basics*, you have consistently performed well (latest score 88). Great job! You improved by +2 marks (+2.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 46). We recommend practicing more on topics: regression,classification. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 88). Great job! You improved by +4 marks (+4.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 43). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","sql,normalization",High,Mentorship Program (Become a Mentor)
S133,kanav.grewal@example.com,Kanav Grewal,Machine Learning,46,46.0,1,"📘 Feedback Report for Kanav Grewal (S133):

In *C101 - Python Basics*, you have consistently performed well (latest score 88). Great job! You improved by +2 marks (+2.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 46). We recommend practicing more on topics: regression,classification. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 88). Great job! You improved by +4 marks (+4.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 43). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","regression,classification",Poor,Remedial: Machine Learning Refresher
S133,kanav.grewal@example.com,Kanav Grewal,Python Basics,88,87.0,2,"📘 Feedback Report for Kanav Grewal (S133):

In *C101 - Python Basics*, you have consistently performed well (latest score 88). Great job! You improved by +2 marks (+2.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 46). We recommend practicing more on topics: regression,classification. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 88). Great job! You improved by +4 marks (+4.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 43). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","syntax,loops",High,Mentorship Program (Become a Mentor)
S134,jayan.tank@example.com,Jayan Tank,Computer Networks,64,64.0,1,"📘 Feedback Report for Jayan Tank (S134):

In *C101 - Python Basics*, you have consistently performed well (latest score 84). Great job! You improved by -15 marks (-15.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 78), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 87). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 46). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 64), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","tcp,ip,routing",Medium,Advanced: Computer Networks Plus
S134,jayan.tank@example.com,Jayan Tank,Data Science,78,78.0,1,"📘 Feedback Report for Jayan Tank (S134):

In *C101 - Python Basics*, you have consistently performed well (latest score 84). Great job! You improved by -15 marks (-15.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 78), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 87). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 46). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 64), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","numpy,pandas",Medium,Advanced: Data Science Plus
S134,jayan.tank@example.com,Jayan Tank,Database Systems,46,46.0,1,"📘 Feedback Report for Jayan Tank (S134):

In *C101 - Python Basics*, you have consistently performed well (latest score 84). Great job! You improved by -15 marks (-15.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 78), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 87). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 46). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 64), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","sql,normalization",Poor,Remedial: Database Systems Refresher
S134,jayan.tank@example.com,Jayan Tank,Machine Learning,87,87.0,1,"📘 Feedback Report for Jayan Tank (S134):

In *C101 - Python Basics*, you have consistently performed well (latest score 84). Great job! You improved by -15 marks (-15.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 78), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 87). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 46). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 64), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","regression,classification",High,Mentorship Program (Become a Mentor)
S134,jayan.tank@example.com,Jayan Tank,Python Basics,99,91.5,2,"📘 Feedback Report for Jayan Tank (S134):

In *C101 - Python Basics*, you have consistently performed well (latest score 84). Great job! You improved by -15 marks (-15.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 78), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 87). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 46). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 64), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","syntax,loops",High,Mentorship Program (Become a Mentor)
S135,romil.kale@example.com,Romil Kale,Computer Networks,47,42.5,2,"📘 Feedback Report for Romil Kale (S135):

In *C101 - Python Basics*, your performance needs attention (latest score 45). We recommend practicing more on topics: syntax,loops. You improved by -7 marks (-7.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 77), but there is room to improve. You improved by -20 marks (-20.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 16). We recommend practicing more on topics: regression,classification. You improved by -8 marks (-8.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 40). We recommend practicing more on topics: sql,normalization. You improved by -9 marks (-9.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 38). We recommend practicing more on topics: tcp,ip,routing. You improved by -9 marks (-9.0%) over 2 attempts.","tcp,ip,routing",Poor,Remedial: Computer Networks Refresher
S135,romil.kale@example.com,Romil Kale,Data Science,97,77.33333333333333,3,"📘 Feedback Report for Romil Kale (S135):

In *C101 - Python Basics*, your performance needs attention (latest score 45). We recommend practicing more on topics: syntax,loops. You improved by -7 marks (-7.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 77), but there is room to improve. You improved by -20 marks (-20.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 16). We recommend practicing more on topics: regression,classification. You improved by -8 marks (-8.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 40). We recommend practicing more on topics: sql,normalization. You improved by -9 marks (-9.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 38). We recommend practicing more on topics: tcp,ip,routing. You improved by -9 marks (-9.0%) over 2 attempts.","numpy,pandas",High,Mentorship Program (Become a Mentor)
S135,romil.kale@example.com,Romil Kale,Database Systems,49,44.5,2,"📘 Feedback Report for Romil Kale (S135):

In *C101 - Python Basics*, your performance needs attention (latest score 45). We recommend practicing more on topics: syntax,loops. You improved by -7 marks (-7.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 77), but there is room to improve. You improved by -20 marks (-20.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 16). We recommend practicing more on topics: regression,classification. You improved by -8 marks (-8.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 40). We recommend practicing more on topics: sql,normalization. You improved by -9 marks (-9.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 38). We recommend practicing more on topics: tcp,ip,routing. You improved by -9 marks (-9.0%) over 2 attempts.","sql,normalization",Poor,Remedial: Database Systems Refresher
S135,romil.kale@example.com,Romil Kale,Machine Learning,24,20.0,2,"📘 Feedback Report for Romil Kale (S135):

In *C101 - Python Basics*, your performance needs attention (latest score 45). We recommend practicing more on topics: syntax,loops. You improved by -7 marks (-7.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 77), but there is room to improve. You improved by -20 marks (-20.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 16). We recommend practicing more on topics: regression,classification. You improved by -8 marks (-8.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 40). We recommend practicing more on topics: sql,normalization. You improved by -9 marks (-9.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 38). We recommend practicing more on topics: tcp,ip,routing. You improved by -9 marks (-9.0%) over 2 attempts.","regression,classification",Poor,Remedial: Machine Learning Refresher
S135,romil.kale@example.com,Romil Kale,Python Basics,52,48.5,2,"📘 Feedback Report for Romil Kale (S135):

In *C101 - Python Basics*, your performance needs attention (latest score 45). We recommend practicing more on topics: syntax,loops. You improved by -7 marks (-7.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 77), but there is room to improve. You improved by -20 marks (-20.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 16). We recommend practicing more on topics: regression,classification. You improved by -8 marks (-8.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 40). We recommend practicing more on topics: sql,normalization. You improved by -9 marks (-9.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 38). We recommend practicing more on topics: tcp,ip,routing. You improved by -9 marks (-9.0%) over 2 attempts.","syntax,loops",Poor,Remedial: Python Basics Refresher
S136,lakshit.tak@example.com,Lakshit Tak,Computer Networks,41,41.0,1,"📘 Feedback Report for Lakshit Tak (S136):

In *C101 - Python Basics*, you are doing reasonably well (latest score 61), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 76), but there is room to improve. You improved by -10 marks (-10.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 97). Great job! You improved by +11 marks (+11.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 41). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","tcp,ip,routing",Poor,Remedial: Computer Networks Refresher
S136,lakshit.tak@example.com,Lakshit Tak,Data Science,86,81.0,2,"📘 Feedback Report for Lakshit Tak (S136):

In *C101 - Python Basics*, you are doing reasonably well (latest score 61), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 76), but there is room to improve. You improved by -10 marks (-10.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 97). Great job! You improved by +11 marks (+11.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 41). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","numpy,pandas",High,Mentorship Program (Become a Mentor)
S136,lakshit.tak@example.com,Lakshit Tak,Database Systems,57,57.0,1,"📘 Feedback Report for Lakshit Tak (S136):

In *C101 - Python Basics*, you are doing reasonably well (latest score 61), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 76), but there is room to improve. You improved by -10 marks (-10.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 97). Great job! You improved by +11 marks (+11.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 41). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","sql,normalization",Poor,Remedial: Database Systems Refresher
S136,lakshit.tak@example.com,Lakshit Tak,Machine Learning,97,87.0,3,"📘 Feedback Report for Lakshit Tak (S136):

In *C101 - Python Basics*, you are doing reasonably well (latest score 61), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 76), but there is room to improve. You improved by -10 marks (-10.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 97). Great job! You improved by +11 marks (+11.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 41). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","regression,classification",High,Mentorship Program (Become a Mentor)
S136,lakshit.tak@example.com,Lakshit Tak,Python Basics,61,61.0,1,"📘 Feedback Report for Lakshit Tak (S136):

In *C101 - Python Basics*, you are doing reasonably well (latest score 61), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 76), but there is room to improve. You improved by -10 marks (-10.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 97). Great job! You improved by +11 marks (+11.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 41). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","syntax,loops",Medium,Advanced: Python Basics Plus
S137,ayesha.badal@example.com,Ayesha Badal,Computer Networks,62,56.66666666666666,3,"📘 Feedback Report for Ayesha Badal (S137):

In *C101 - Python Basics*, you are doing reasonably well (latest score 65), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by +1 marks (+1.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 41). We recommend practicing more on topics: regression,classification. You improved by +1 marks (+1.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 21). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 61), but there is room to improve. You improved by +14 marks (+14.0%) over 3 attempts.","tcp,ip,routing",Medium,Advanced: Computer Networks Plus
S137,ayesha.badal@example.com,Ayesha Badal,Data Science,75,73.66666666666667,3,"📘 Feedback Report for Ayesha Badal (S137):

In *C101 - Python Basics*, you are doing reasonably well (latest score 65), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by +1 marks (+1.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 41). We recommend practicing more on topics: regression,classification. You improved by +1 marks (+1.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 21). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 61), but there is room to improve. You improved by +14 marks (+14.0%) over 3 attempts.","numpy,pandas",Medium,Advanced: Data Science Plus
S137,ayesha.badal@example.com,Ayesha Badal,Database Systems,21,21.0,1,"📘 Feedback Report for Ayesha Badal (S137):

In *C101 - Python Basics*, you are doing reasonably well (latest score 65), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by +1 marks (+1.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 41). We recommend practicing more on topics: regression,classification. You improved by +1 marks (+1.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 21). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 61), but there is room to improve. You improved by +14 marks (+14.0%) over 3 attempts.","sql,normalization",Poor,Remedial: Database Systems Refresher
S137,ayesha.badal@example.com,Ayesha Badal,Machine Learning,46,42.333333333333336,3,"📘 Feedback Report for Ayesha Badal (S137):

In *C101 - Python Basics*, you are doing reasonably well (latest score 65), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by +1 marks (+1.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 41). We recommend practicing more on topics: regression,classification. You improved by +1 marks (+1.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 21). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 61), but there is room to improve. You improved by +14 marks (+14.0%) over 3 attempts.","regression,classification",Poor,Remedial: Machine Learning Refresher
S137,ayesha.badal@example.com,Ayesha Badal,Python Basics,65,65.0,1,"📘 Feedback Report for Ayesha Badal (S137):

In *C101 - Python Basics*, you are doing reasonably well (latest score 65), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by +1 marks (+1.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 41). We recommend practicing more on topics: regression,classification. You improved by +1 marks (+1.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 21). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 61), but there is room to improve. You improved by +14 marks (+14.0%) over 3 attempts.","syntax,loops",Medium,Advanced: Python Basics Plus
S138,farhan.swamy@example.com,Farhan Swamy,Computer Networks,26,26.0,1,"📘 Feedback Report for Farhan Swamy (S138):

In *C101 - Python Basics*, your performance needs attention (latest score 26). We recommend practicing more on topics: syntax,loops. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 46). We recommend practicing more on topics: numpy,pandas. You improved by -7 marks (-7.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 83). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 45). We recommend practicing more on topics: sql,normalization. You improved by -8 marks (-8.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 26). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","tcp,ip,routing",Poor,Remedial: Computer Networks Refresher
S138,farhan.swamy@example.com,Farhan Swamy,Data Science,53,49.5,2,"📘 Feedback Report for Farhan Swamy (S138):

In *C101 - Python Basics*, your performance needs attention (latest score 26). We recommend practicing more on topics: syntax,loops. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 46). We recommend practicing more on topics: numpy,pandas. You improved by -7 marks (-7.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 83). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 45). We recommend practicing more on topics: sql,normalization. You improved by -8 marks (-8.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 26). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","numpy,pandas",Poor,Remedial: Data Science Refresher
S138,farhan.swamy@example.com,Farhan Swamy,Database Systems,53,49.0,2,"📘 Feedback Report for Farhan Swamy (S138):

In *C101 - Python Basics*, your performance needs attention (latest score 26). We recommend practicing more on topics: syntax,loops. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 46). We recommend practicing more on topics: numpy,pandas. You improved by -7 marks (-7.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 83). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 45). We recommend practicing more on topics: sql,normalization. You improved by -8 marks (-8.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 26). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","sql,normalization",Poor,Remedial: Database Systems Refresher
S138,farhan.swamy@example.com,Farhan Swamy,Machine Learning,83,83.0,1,"📘 Feedback Report for Farhan Swamy (S138):

In *C101 - Python Basics*, your performance needs attention (latest score 26). We recommend practicing more on topics: syntax,loops. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 46). We recommend practicing more on topics: numpy,pandas. You improved by -7 marks (-7.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 83). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 45). We recommend practicing more on topics: sql,normalization. You improved by -8 marks (-8.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 26). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","regression,classification",High,Mentorship Program (Become a Mentor)
S138,farhan.swamy@example.com,Farhan Swamy,Python Basics,26,26.0,1,"📘 Feedback Report for Farhan Swamy (S138):

In *C101 - Python Basics*, your performance needs attention (latest score 26). We recommend practicing more on topics: syntax,loops. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 46). We recommend practicing more on topics: numpy,pandas. You improved by -7 marks (-7.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 83). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 45). We recommend practicing more on topics: sql,normalization. You improved by -8 marks (-8.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 26). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","syntax,loops",Poor,Remedial: Python Basics Refresher
S139,neysa.trivedi@example.com,Neysa Trivedi,Computer Networks,91,82.5,2,"📘 Feedback Report for Neysa Trivedi (S139):

In *C101 - Python Basics*, you are doing reasonably well (latest score 65), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 38). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 34). We recommend practicing more on topics: regression,classification. You improved by +4 marks (+4.0%) over 2 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 92). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 91). Great job! You improved by +17 marks (+17.0%) over 2 attempts.","tcp,ip,routing",High,Mentorship Program (Become a Mentor)
S139,neysa.trivedi@example.com,Neysa Trivedi,Data Science,38,38.0,1,"📘 Feedback Report for Neysa Trivedi (S139):

In *C101 - Python Basics*, you are doing reasonably well (latest score 65), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 38). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 34). We recommend practicing more on topics: regression,classification. You improved by +4 marks (+4.0%) over 2 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 92). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 91). Great job! You improved by +17 marks (+17.0%) over 2 attempts.","numpy,pandas",Poor,Remedial: Data Science Refresher
