student_id,name,course_name,email,best_score,average_score,attempts,feedback,topic_tags,performance
S128,Stuvan Vasa,Machine Learning,stuvan.vasa@example.com,70,61.333333333333336,3,"📘 Feedback Report for Stuvan Vasa (S128):

In *C101 - Python Basics*, you are doing reasonably well (latest score 60), but there is room to improve. You improved by +6 marks (+6.0%) over 3 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 76), but there is room to improve. You improved by -9 marks (-9.0%) over 2 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 60), but there is room to improve. You improved by +6 marks (+6.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 26). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 65), but there is room to improve. You improved by +1 marks (+1.0%) over 3 attempts.","regression,classification",Medium
S128,Stuvan Vasa,Python Basics,stuvan.vasa@example.com,60,49.666666666666664,3,"📘 Feedback Report for Stuvan Vasa (S128):

In *C101 - Python Basics*, you are doing reasonably well (latest score 60), but there is room to improve. You improved by +6 marks (+6.0%) over 3 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 76), but there is room to improve. You improved by -9 marks (-9.0%) over 2 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 60), but there is room to improve. You improved by +6 marks (+6.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 26). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 65), but there is room to improve. You improved by +1 marks (+1.0%) over 3 attempts.","syntax,loops",Medium
S129,Darshit Vyas,Computer Networks,darshit.vyas@example.com,59,59.0,1,"📘 Feedback Report for Darshit Vyas (S129):

In *C101 - Python Basics*, your performance needs attention (latest score 30). We recommend practicing more on topics: syntax,loops. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 21). We recommend practicing more on topics: numpy,pandas. You improved by +10 marks (+10.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 51), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 95). Great job! You improved by +12 marks (+12.0%) over 3 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 59), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","tcp,ip,routing",Poor
S129,Darshit Vyas,Data Science,darshit.vyas@example.com,21,16.333333333333332,3,"📘 Feedback Report for Darshit Vyas (S129):

In *C101 - Python Basics*, your performance needs attention (latest score 30). We recommend practicing more on topics: syntax,loops. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 21). We recommend practicing more on topics: numpy,pandas. You improved by +10 marks (+10.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 51), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 95). Great job! You improved by +12 marks (+12.0%) over 3 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 59), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","numpy,pandas",Poor
S129,Darshit Vyas,Database Systems,darshit.vyas@example.com,95,81.0,3,"📘 Feedback Report for Darshit Vyas (S129):

In *C101 - Python Basics*, your performance needs attention (latest score 30). We recommend practicing more on topics: syntax,loops. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 21). We recommend practicing more on topics: numpy,pandas. You improved by +10 marks (+10.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 51), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 95). Great job! You improved by +12 marks (+12.0%) over 3 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 59), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","sql,normalization",High
S129,Darshit Vyas,Machine Learning,darshit.vyas@example.com,51,51.0,1,"📘 Feedback Report for Darshit Vyas (S129):

In *C101 - Python Basics*, your performance needs attention (latest score 30). We recommend practicing more on topics: syntax,loops. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 21). We recommend practicing more on topics: numpy,pandas. You improved by +10 marks (+10.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 51), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 95). Great job! You improved by +12 marks (+12.0%) over 3 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 59), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","regression,classification",Poor
S129,Darshit Vyas,Python Basics,darshit.vyas@example.com,30,30.0,1,"📘 Feedback Report for Darshit Vyas (S129):

In *C101 - Python Basics*, your performance needs attention (latest score 30). We recommend practicing more on topics: syntax,loops. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 21). We recommend practicing more on topics: numpy,pandas. You improved by +10 marks (+10.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 51), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 95). Great job! You improved by +12 marks (+12.0%) over 3 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 59), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","syntax,loops",Poor
S130,Eva Bora,Computer Networks,eva.bora@example.com,49,49.0,1,"📘 Feedback Report for Eva Bora (S130):

In *C101 - Python Basics*, you have consistently performed well (latest score 93). Great job! You improved by -7 marks (-7.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 27). We recommend practicing more on topics: numpy,pandas. You improved by -18 marks (-18.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 92). Great job! You improved by +10 marks (+10.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 28). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 49). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","tcp,ip,routing",Poor
S130,Eva Bora,Data Science,eva.bora@example.com,45,36.0,2,"📘 Feedback Report for Eva Bora (S130):

In *C101 - Python Basics*, you have consistently performed well (latest score 93). Great job! You improved by -7 marks (-7.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 27). We recommend practicing more on topics: numpy,pandas. You improved by -18 marks (-18.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 92). Great job! You improved by +10 marks (+10.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 28). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 49). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","numpy,pandas",Poor
S130,Eva Bora,Database Systems,eva.bora@example.com,28,28.0,1,"📘 Feedback Report for Eva Bora (S130):

In *C101 - Python Basics*, you have consistently performed well (latest score 93). Great job! You improved by -7 marks (-7.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 27). We recommend practicing more on topics: numpy,pandas. You improved by -18 marks (-18.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 92). Great job! You improved by +10 marks (+10.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 28). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 49). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","sql,normalization",Poor
S130,Eva Bora,Machine Learning,eva.bora@example.com,92,87.0,2,"📘 Feedback Report for Eva Bora (S130):

In *C101 - Python Basics*, you have consistently performed well (latest score 93). Great job! You improved by -7 marks (-7.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 27). We recommend practicing more on topics: numpy,pandas. You improved by -18 marks (-18.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 92). Great job! You improved by +10 marks (+10.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 28). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 49). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","regression,classification",High
S130,Eva Bora,Python Basics,eva.bora@example.com,100,96.5,2,"📘 Feedback Report for Eva Bora (S130):

In *C101 - Python Basics*, you have consistently performed well (latest score 93). Great job! You improved by -7 marks (-7.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 27). We recommend practicing more on topics: numpy,pandas. You improved by -18 marks (-18.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 92). Great job! You improved by +10 marks (+10.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 28). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 49). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","syntax,loops",High
S131,Aaryahi Seth,Computer Networks,aaryahi.seth@example.com,65,65.0,1,"📘 Feedback Report for Aaryahi Seth (S131):

In *C101 - Python Basics*, you are doing reasonably well (latest score 76), but there is room to improve. You improved by +3 marks (+3.0%) over 3 attempts.
In *C102 - Data Science*, you have consistently performed well (latest score 86). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 87). Great job! You improved by +13 marks (+13.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 30). We recommend practicing more on topics: sql,normalization. You improved by +6 marks (+6.0%) over 2 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 65), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","tcp,ip,routing",Medium
S131,Aaryahi Seth,Data Science,aaryahi.seth@example.com,86,86.0,1,"📘 Feedback Report for Aaryahi Seth (S131):

In *C101 - Python Basics*, you are doing reasonably well (latest score 76), but there is room to improve. You improved by +3 marks (+3.0%) over 3 attempts.
In *C102 - Data Science*, you have consistently performed well (latest score 86). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 87). Great job! You improved by +13 marks (+13.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 30). We recommend practicing more on topics: sql,normalization. You improved by +6 marks (+6.0%) over 2 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 65), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","numpy,pandas",High
S131,Aaryahi Seth,Database Systems,aaryahi.seth@example.com,30,27.0,2,"📘 Feedback Report for Aaryahi Seth (S131):

In *C101 - Python Basics*, you are doing reasonably well (latest score 76), but there is room to improve. You improved by +3 marks (+3.0%) over 3 attempts.
In *C102 - Data Science*, you have consistently performed well (latest score 86). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 87). Great job! You improved by +13 marks (+13.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 30). We recommend practicing more on topics: sql,normalization. You improved by +6 marks (+6.0%) over 2 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 65), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","sql,normalization",Poor
S131,Aaryahi Seth,Machine Learning,aaryahi.seth@example.com,92,84.33333333333333,3,"📘 Feedback Report for Aaryahi Seth (S131):

In *C101 - Python Basics*, you are doing reasonably well (latest score 76), but there is room to improve. You improved by +3 marks (+3.0%) over 3 attempts.
In *C102 - Data Science*, you have consistently performed well (latest score 86). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 87). Great job! You improved by +13 marks (+13.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 30). We recommend practicing more on topics: sql,normalization. You improved by +6 marks (+6.0%) over 2 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 65), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","regression,classification",High
S131,Aaryahi Seth,Python Basics,aaryahi.seth@example.com,76,74.66666666666667,3,"📘 Feedback Report for Aaryahi Seth (S131):

In *C101 - Python Basics*, you are doing reasonably well (latest score 76), but there is room to improve. You improved by +3 marks (+3.0%) over 3 attempts.
In *C102 - Data Science*, you have consistently performed well (latest score 86). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 87). Great job! You improved by +13 marks (+13.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 30). We recommend practicing more on topics: sql,normalization. You improved by +6 marks (+6.0%) over 2 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 65), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","syntax,loops",Medium
S132,Vritika Kant,Computer Networks,vritika.kant@example.com,71,64.0,2,"📘 Feedback Report for Vritika Kant (S132):

In *C101 - Python Basics*, you have consistently performed well (latest score 80). Great job! You improved by -7 marks (-7.0%) over 3 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 93). Great job! You improved by +4 marks (+4.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by +10 marks (+10.0%) over 2 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 71), but there is room to improve. You improved by +14 marks (+14.0%) over 2 attempts.","tcp,ip,routing",Medium
S132,Vritika Kant,Data Science,vritika.kant@example.com,57,57.0,1,"📘 Feedback Report for Vritika Kant (S132):

In *C101 - Python Basics*, you have consistently performed well (latest score 80). Great job! You improved by -7 marks (-7.0%) over 3 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 93). Great job! You improved by +4 marks (+4.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by +10 marks (+10.0%) over 2 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 71), but there is room to improve. You improved by +14 marks (+14.0%) over 2 attempts.","numpy,pandas",Poor
S132,Vritika Kant,Database Systems,vritika.kant@example.com,75,70.0,2,"📘 Feedback Report for Vritika Kant (S132):

In *C101 - Python Basics*, you have consistently performed well (latest score 80). Great job! You improved by -7 marks (-7.0%) over 3 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 93). Great job! You improved by +4 marks (+4.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by +10 marks (+10.0%) over 2 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 71), but there is room to improve. You improved by +14 marks (+14.0%) over 2 attempts.","sql,normalization",Medium
S132,Vritika Kant,Machine Learning,vritika.kant@example.com,95,92.33333333333333,3,"📘 Feedback Report for Vritika Kant (S132):

In *C101 - Python Basics*, you have consistently performed well (latest score 80). Great job! You improved by -7 marks (-7.0%) over 3 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 93). Great job! You improved by +4 marks (+4.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by +10 marks (+10.0%) over 2 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 71), but there is room to improve. You improved by +14 marks (+14.0%) over 2 attempts.","regression,classification",High
S132,Vritika Kant,Python Basics,vritika.kant@example.com,88,85.0,3,"📘 Feedback Report for Vritika Kant (S132):

In *C101 - Python Basics*, you have consistently performed well (latest score 80). Great job! You improved by -7 marks (-7.0%) over 3 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 93). Great job! You improved by +4 marks (+4.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by +10 marks (+10.0%) over 2 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 71), but there is room to improve. You improved by +14 marks (+14.0%) over 2 attempts.","syntax,loops",High
S133,Kanav Grewal,Computer Networks,kanav.grewal@example.com,43,43.0,1,"📘 Feedback Report for Kanav Grewal (S133):

In *C101 - Python Basics*, you have consistently performed well (latest score 88). Great job! You improved by +2 marks (+2.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 46). We recommend practicing more on topics: regression,classification. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 88). Great job! You improved by +4 marks (+4.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 43). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","tcp,ip,routing",Poor
S133,Kanav Grewal,Data Science,kanav.grewal@example.com,68,68.0,1,"📘 Feedback Report for Kanav Grewal (S133):

In *C101 - Python Basics*, you have consistently performed well (latest score 88). Great job! You improved by +2 marks (+2.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 46). We recommend practicing more on topics: regression,classification. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 88). Great job! You improved by +4 marks (+4.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 43). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","numpy,pandas",Medium
S133,Kanav Grewal,Database Systems,kanav.grewal@example.com,92,88.0,3,"📘 Feedback Report for Kanav Grewal (S133):

In *C101 - Python Basics*, you have consistently performed well (latest score 88). Great job! You improved by +2 marks (+2.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 46). We recommend practicing more on topics: regression,classification. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 88). Great job! You improved by +4 marks (+4.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 43). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","sql,normalization",High
S133,Kanav Grewal,Machine Learning,kanav.grewal@example.com,46,46.0,1,"📘 Feedback Report for Kanav Grewal (S133):

In *C101 - Python Basics*, you have consistently performed well (latest score 88). Great job! You improved by +2 marks (+2.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 46). We recommend practicing more on topics: regression,classification. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 88). Great job! You improved by +4 marks (+4.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 43). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","regression,classification",Poor
S133,Kanav Grewal,Python Basics,kanav.grewal@example.com,88,87.0,2,"📘 Feedback Report for Kanav Grewal (S133):

In *C101 - Python Basics*, you have consistently performed well (latest score 88). Great job! You improved by +2 marks (+2.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 68), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 46). We recommend practicing more on topics: regression,classification. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 88). Great job! You improved by +4 marks (+4.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 43). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","syntax,loops",High
S134,Jayan Tank,Computer Networks,jayan.tank@example.com,64,64.0,1,"📘 Feedback Report for Jayan Tank (S134):

In *C101 - Python Basics*, you have consistently performed well (latest score 84). Great job! You improved by -15 marks (-15.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 78), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 87). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 46). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 64), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","tcp,ip,routing",Medium
S134,Jayan Tank,Data Science,jayan.tank@example.com,78,78.0,1,"📘 Feedback Report for Jayan Tank (S134):

In *C101 - Python Basics*, you have consistently performed well (latest score 84). Great job! You improved by -15 marks (-15.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 78), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 87). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 46). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 64), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","numpy,pandas",Medium
S134,Jayan Tank,Database Systems,jayan.tank@example.com,46,46.0,1,"📘 Feedback Report for Jayan Tank (S134):

In *C101 - Python Basics*, you have consistently performed well (latest score 84). Great job! You improved by -15 marks (-15.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 78), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 87). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 46). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 64), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","sql,normalization",Poor
S134,Jayan Tank,Machine Learning,jayan.tank@example.com,87,87.0,1,"📘 Feedback Report for Jayan Tank (S134):

In *C101 - Python Basics*, you have consistently performed well (latest score 84). Great job! You improved by -15 marks (-15.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 78), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 87). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 46). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 64), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","regression,classification",High
S134,Jayan Tank,Python Basics,jayan.tank@example.com,99,91.5,2,"📘 Feedback Report for Jayan Tank (S134):

In *C101 - Python Basics*, you have consistently performed well (latest score 84). Great job! You improved by -15 marks (-15.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 78), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 87). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 46). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 64), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.","syntax,loops",High
S135,Romil Kale,Computer Networks,romil.kale@example.com,47,42.5,2,"📘 Feedback Report for Romil Kale (S135):

In *C101 - Python Basics*, your performance needs attention (latest score 45). We recommend practicing more on topics: syntax,loops. You improved by -7 marks (-7.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 77), but there is room to improve. You improved by -20 marks (-20.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 16). We recommend practicing more on topics: regression,classification. You improved by -8 marks (-8.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 40). We recommend practicing more on topics: sql,normalization. You improved by -9 marks (-9.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 38). We recommend practicing more on topics: tcp,ip,routing. You improved by -9 marks (-9.0%) over 2 attempts.","tcp,ip,routing",Poor
S135,Romil Kale,Data Science,romil.kale@example.com,97,77.33333333333333,3,"📘 Feedback Report for Romil Kale (S135):

In *C101 - Python Basics*, your performance needs attention (latest score 45). We recommend practicing more on topics: syntax,loops. You improved by -7 marks (-7.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 77), but there is room to improve. You improved by -20 marks (-20.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 16). We recommend practicing more on topics: regression,classification. You improved by -8 marks (-8.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 40). We recommend practicing more on topics: sql,normalization. You improved by -9 marks (-9.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 38). We recommend practicing more on topics: tcp,ip,routing. You improved by -9 marks (-9.0%) over 2 attempts.","numpy,pandas",High
S135,Romil Kale,Database Systems,romil.kale@example.com,49,44.5,2,"📘 Feedback Report for Romil Kale (S135):

In *C101 - Python Basics*, your performance needs attention (latest score 45). We recommend practicing more on topics: syntax,loops. You improved by -7 marks (-7.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 77), but there is room to improve. You improved by -20 marks (-20.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 16). We recommend practicing more on topics: regression,classification. You improved by -8 marks (-8.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 40). We recommend practicing more on topics: sql,normalization. You improved by -9 marks (-9.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 38). We recommend practicing more on topics: tcp,ip,routing. You improved by -9 marks (-9.0%) over 2 attempts.","sql,normalization",Poor
